id,userid,movieid,rate
86945,899,8,4
86946,899,25,3
86947,899,28,5
86948,899,29,2
86949,899,31,3
86950,899,48,4
86951,899,50,5
86952,899,51,1
86953,899,64,4
86954,899,66,4
86955,899,69,3
86956,899,71,4
86957,899,73,4
86958,899,79,5
86959,899,83,4
86960,899,89,4
86961,899,95,5
86962,899,96,4
86963,899,98,4
86964,899,111,4
86965,899,117,4
86966,899,121,5
86967,899,125,3
86968,899,133,3
86969,899,135,4
86970,899,144,3
86971,899,147,2
86972,899,151,2
86973,899,153,5
86974,899,157,4
86975,899,161,4
86976,899,168,4
86977,899,172,4
86978,899,173,3
86979,899,174,5
86980,899,176,4
86981,899,177,3
86982,899,179,2
86983,899,180,3
86984,899,181,3
86985,899,186,4
86986,899,188,2
86987,899,190,4
86988,899,193,3
86989,899,194,5
86990,899,195,4
86991,899,197,4
86992,899,200,4
86993,899,202,4
86994,899,203,4
86995,899,204,4
86996,899,213,4
86997,899,214,4
86998,899,218,4
86999,899,222,4
87000,899,228,3
87001,899,229,2
87002,899,230,4
87003,899,234,4
87004,899,237,4
87005,899,238,2
87006,899,239,3
87007,899,250,2
87008,899,254,2
87009,899,255,4
87010,899,257,4
87011,899,258,5
87012,899,265,4
87013,899,282,5
87014,899,283,4
87015,899,284,3
87016,899,291,4
87017,899,318,4
87018,899,356,2
87019,899,357,4
87020,899,367,4
87021,899,385,3
87022,899,403,3
87023,899,410,1
87024,899,414,2
87025,899,423,4
87026,899,427,5
87027,899,428,4
87028,899,431,1
87029,899,433,4
87030,899,435,3
87031,899,455,3
87032,899,463,4
87033,899,470,4
87034,899,471,4
87035,899,474,3
87036,899,479,4
87037,899,483,4
87038,899,496,5
87039,899,498,4
87040,899,499,3
87041,899,515,3
87042,899,518,4
87043,899,527,4
87044,899,546,2
87045,899,566,3
87046,899,568,4
87047,899,588,3
87048,899,597,2
87049,899,603,4
87050,899,640,1
87051,899,655,4
87052,899,658,2
87053,899,663,4
87054,899,684,3
87055,899,710,3
87056,899,717,1
87057,899,724,5
87058,899,732,3
87059,899,740,5
87060,899,742,4
87061,899,746,4
87062,899,747,1
87063,899,748,4
87064,899,827,2
87065,899,934,3
87066,899,1016,3
87067,899,1101,5
87068,900,9,2
87069,900,31,2
87070,900,100,4
87071,900,117,2
87072,900,124,4
87073,900,129,4
87074,900,136,2
87075,900,186,2
87076,900,200,2
87077,900,205,4
87078,900,237,4
87079,900,284,2
87080,900,288,2
87081,900,294,4
87082,900,318,4
87083,900,325,1
87084,900,405,3
87085,900,410,2
87086,900,471,2
87087,900,478,2
87088,900,480,4
87089,900,483,4
87090,900,508,3
87091,900,602,1
87092,900,618,4
87093,900,654,2
87094,900,661,4
87095,900,696,2
87096,900,744,2
87097,900,834,1
87098,900,864,2
87099,900,871,1
87100,900,1028,2
87101,900,1132,1
87102,900,1298,2
87103,901,1,5
87104,901,12,5
87105,901,13,1
87106,901,15,5
87107,901,20,1
87108,901,28,5
87109,901,35,4
87110,901,38,3
87111,901,50,4
87112,901,56,1
87113,901,58,4
87114,901,63,5
87115,901,66,5
87116,901,69,5
87117,901,71,4
87118,901,73,5
87119,901,82,5
87120,901,88,5
87121,901,89,3
87122,901,91,1
87123,901,94,4
87124,901,95,4
87125,901,96,5
87126,901,111,3
87127,901,117,4
87128,901,118,3
87129,901,121,4
87130,901,135,4
87131,901,140,4
87132,901,142,4
87133,901,144,5
87134,901,151,3
87135,901,155,5
87136,901,161,5
87137,901,168,4
87138,901,172,5
87139,901,174,5
87140,901,180,2
87141,901,181,4
87142,901,194,5
87143,901,195,5
87144,901,196,4
87145,901,204,5
87146,901,210,4
87147,901,211,4
87148,901,216,4
87149,901,222,4
87150,901,228,5
87151,901,229,4
87152,901,230,5
87153,901,234,4
87154,901,235,3
87155,901,237,3
87156,901,243,2
87157,901,250,3
87158,901,252,3
87159,901,257,4
87160,901,259,2
87161,901,294,3
87162,901,321,1
87163,901,322,4
87164,901,378,5
87165,901,391,5
87166,901,393,5
87167,901,395,3
87168,901,402,4
87169,901,403,2
87170,901,405,4
87171,901,409,3
87172,901,419,5
87173,901,423,4
87174,901,429,5
87175,901,430,3
87176,901,435,5
87177,901,436,4
87178,901,443,3
87179,901,447,3
87180,901,451,4
87181,901,465,4
87182,901,476,5
87183,901,477,3
87184,901,498,4
87185,901,520,5
87186,901,521,2
87187,901,523,4
87188,901,546,4
87189,901,560,3
87190,901,566,5
87191,901,568,5
87192,901,578,3
87193,901,636,2
87194,901,662,4
87195,901,679,4
87196,901,688,2
87197,901,728,4
87198,901,732,5
87199,901,739,5
87200,901,748,4
87201,901,756,4
87202,901,768,3
87203,901,795,3
87204,901,826,2
87205,901,864,5
87206,901,866,3
87207,901,932,4
87208,901,949,3
87209,901,1035,4
87210,901,1041,5
87211,901,1047,3
87212,901,1120,4
87213,901,1389,5
87214,901,1605,5
87215,901,1620,5
87216,901,1643,5
87217,902,1,5
87218,902,8,5
87219,902,79,5
87220,902,87,4
87221,902,95,4
87222,902,127,3
87223,902,144,5
87224,902,172,4
87225,902,176,5
87226,902,181,3
87227,902,187,3
87228,902,191,5
87229,902,204,3
87230,902,228,3
87231,902,246,1
87232,902,257,3
87233,902,268,1
87234,902,271,2
87235,902,275,4
87236,902,289,3
87237,902,294,2
87238,902,298,2
87239,902,300,4
87240,902,301,2
87241,902,302,3
87242,902,304,3
87243,902,306,4
87244,902,307,3
87245,902,326,3
87246,902,328,3
87247,902,423,4
87248,902,479,4
87249,902,480,5
87250,902,483,4
87251,902,497,5
87252,902,754,3
87253,902,879,4
87254,902,989,2
87255,902,1016,2
87256,903,1,3
87257,903,4,4
87258,903,7,2
87259,903,9,3
87260,903,11,2
87261,903,12,5
87262,903,13,5
87263,903,23,5
87264,903,25,4
87265,903,30,5
87266,903,46,4
87267,903,47,5
87268,903,48,4
87269,903,50,5
87270,903,52,3
87271,903,56,5
87272,903,59,4
87273,903,60,4
87274,903,61,4
87275,903,64,5
87276,903,79,4
87277,903,81,5
87278,903,87,4
87279,903,89,4
87280,903,91,5
87281,903,96,2
87282,903,98,5
87283,903,105,3
87284,903,106,2
87285,903,111,3
87286,903,118,4
87287,903,120,2
87288,903,121,3
87289,903,127,5
87290,903,129,3
87291,903,147,3
87292,903,154,4
87293,903,156,5
87294,903,157,4
87295,903,175,4
87296,903,177,4
87297,903,179,5
87298,903,180,5
87299,903,181,4
87300,903,183,4
87301,903,185,5
87302,903,186,5
87303,903,187,5
87304,903,188,5
87305,903,191,5
87306,903,192,5
87307,903,196,4
87308,903,198,4
87309,903,210,4
87310,903,211,5
87311,903,214,4
87312,903,223,5
87313,903,234,4
87314,903,238,5
87315,903,240,4
87316,903,248,2
87317,903,252,3
87318,903,254,2
87319,903,272,4
87320,903,273,3
87321,903,276,5
87322,903,281,4
87323,903,282,4
87324,903,288,4
87325,903,293,4
87326,903,302,4
87327,903,317,4
87328,903,324,4
87329,903,333,4
87330,903,346,3
87331,903,357,5
87332,903,369,4
87333,903,405,4
87334,903,410,4
87335,903,412,2
87336,903,421,3
87337,903,427,5
87338,903,443,5
87339,903,461,3
87340,903,467,3
87341,903,475,4
87342,903,479,4
87343,903,509,4
87344,903,515,4
87345,903,520,4
87346,903,521,5
87347,903,523,5
87348,903,528,4
87349,903,529,4
87350,903,544,2
87351,903,582,3
87352,903,595,2
87353,903,628,3
87354,903,642,4
87355,903,649,4
87356,903,651,5
87357,903,655,5
87358,903,664,4
87359,903,684,3
87360,903,693,5
87361,903,696,3
87362,903,709,4
87363,903,721,4
87364,903,763,5
87365,903,820,4
87366,903,824,3
87367,903,845,1
87368,903,871,3
87369,903,928,2
87370,903,931,2
87371,903,977,1
87372,903,1008,3
87373,903,1009,4
87374,903,1048,4
87375,903,1067,2
87376,903,1070,4
87377,903,1073,3
87378,903,1098,5
87379,903,1101,4
87380,903,1142,5
87381,903,1381,4
87382,904,88,3
87383,904,90,2
87384,904,111,4
87385,904,117,4
87386,904,155,4
87387,904,173,3
87388,904,181,3
87389,904,202,2
87390,904,216,4
87391,904,237,5
87392,904,255,5
87393,904,274,5
87394,904,275,5
87395,904,278,5
87396,904,280,5
87397,904,288,4
87398,904,300,4
87399,904,402,4
87400,904,451,4
87401,904,535,3
87402,904,553,3
87403,904,603,4
87404,904,682,4
87405,904,709,3
87406,904,724,4
87407,904,732,3
87408,904,736,4
87409,904,747,4
87410,904,762,2
87411,904,781,4
87412,904,785,5
87413,904,794,4
87414,904,796,3
87415,904,815,4
87416,904,1041,2
87417,904,1074,4
87418,904,1152,4
87419,905,100,4
87420,905,116,3
87421,905,117,3
87422,905,124,4
87423,905,125,3
87424,905,129,4
87425,905,137,3
87426,905,237,3
87427,905,273,3
87428,905,294,3
87429,905,301,4
87430,905,302,5
87431,905,313,4
87432,905,319,2
87433,905,322,3
87434,905,326,3
87435,905,345,4
87436,905,458,4
87437,905,471,4
87438,905,475,3
87439,905,508,4
87440,905,591,4
87441,905,742,4
87442,905,748,2
87443,905,751,3
87444,905,871,2
87445,905,873,3
87446,905,879,3
87447,905,1011,3
87448,905,1051,2
87449,906,9,4
87450,906,15,3
87451,906,117,4
87452,906,124,4
87453,906,125,4
87454,906,129,4
87455,906,221,4
87456,906,237,4
87457,906,240,3
87458,906,270,4
87459,906,273,4
87460,906,276,5
87461,906,277,3
87462,906,283,4
87463,906,284,4
87464,906,285,5
87465,906,286,5
87466,906,287,5
87467,906,300,3
87468,906,405,3
87469,906,408,4
87470,906,471,3
87471,906,473,4
87472,906,544,4
87473,906,676,5
87474,906,742,3
87475,906,744,4
87476,906,823,3
87477,906,991,3
87478,906,1009,2
87479,906,1011,4
87480,907,1,5
87481,907,5,5
87482,907,8,3
87483,907,15,5
87484,907,19,5
87485,907,25,5
87486,907,42,4
87487,907,50,4
87488,907,71,5
87489,907,79,5
87490,907,83,5
87491,907,86,5
87492,907,88,5
87493,907,96,5
87494,907,97,5
87495,907,98,5
87496,907,107,5
87497,907,111,5
87498,907,117,5
87499,907,118,4
87500,907,120,4
87501,907,121,4
87502,907,123,4
87503,907,125,4
87504,907,129,5
87505,907,143,5
87506,907,144,5
87507,907,147,5
87508,907,151,4
87509,907,172,4
87510,907,173,4
87511,907,181,4
87512,907,182,5
87513,907,185,4
87514,907,198,5
87515,907,202,5
87516,907,220,5
87517,907,225,5
87518,907,235,4
87519,907,237,5
87520,907,245,4
87521,907,248,5
87522,907,258,4
87523,907,260,2
87524,907,268,4
87525,907,271,5
87526,907,272,5
87527,907,274,5
87528,907,275,5
87529,907,277,5
87530,907,278,5
87531,907,281,5
87532,907,282,4
87533,907,283,4
87534,907,284,5
87535,907,286,5
87536,907,287,4
87537,907,288,5
87538,907,291,5
87539,907,294,4
87540,907,301,4
87541,907,312,5
87542,907,313,5
87543,907,318,5
87544,907,322,5
87545,907,326,5
87546,907,332,5
87547,907,333,5
87548,907,356,4
87549,907,366,5
87550,907,393,5
87551,907,402,5
87552,907,405,4
87553,907,409,4
87554,907,427,5
87555,907,462,4
87556,907,471,5
87557,907,472,5
87558,907,475,3
87559,907,476,4
87560,907,483,4
87561,907,485,5
87562,907,496,4
87563,907,497,5
87564,907,506,5
87565,907,520,5
87566,907,553,5
87567,907,596,4
87568,907,620,4
87569,907,628,5
87570,907,633,5
87571,907,647,3
87572,907,686,4
87573,907,689,4
87574,907,696,5
87575,907,697,5
87576,907,699,5
87577,907,710,4
87578,907,713,5
87579,907,729,5
87580,907,739,5
87581,907,740,5
87582,907,742,5
87583,907,744,5
87584,907,748,5
87585,907,756,4
87586,907,762,5
87587,907,764,4
87588,907,781,5
87589,907,813,5
87590,907,815,5
87591,907,819,4
87592,907,821,5
87593,907,825,3
87594,907,828,5
87595,907,869,5
87596,907,924,5
87597,907,928,5
87598,907,934,4
87599,907,978,5
87600,907,988,3
87601,907,1016,5
87602,907,1028,5
87603,907,1040,5
87604,907,1047,5
87605,907,1048,5
87606,907,1051,5
87607,907,1054,3
87608,907,1119,5
87609,907,1157,5
87610,907,1163,4
87611,907,1167,5
87612,907,1220,5
87613,907,1221,5
87614,907,1244,5
87615,907,1284,5
87616,907,1326,4
87617,908,7,3
87618,908,12,3
87619,908,28,4
87620,908,47,3
87621,908,50,4
87622,908,69,3
87623,908,79,4
87624,908,96,4
87625,908,100,4
87626,908,111,3
87627,908,123,3
87628,908,124,3
87629,908,127,4
87630,908,133,5
87631,908,144,4
87632,908,147,2
87633,908,151,3
87634,908,172,3
87635,908,174,3
87636,908,181,3
87637,908,183,4
87638,908,185,4
87639,908,194,3
87640,908,195,4
87641,908,200,2
87642,908,204,4
87643,908,205,3
87644,908,209,3
87645,908,216,3
87646,908,223,4
87647,908,264,3
87648,908,300,3
87649,908,318,5
87650,908,322,2
87651,908,357,3
87652,908,419,4
87653,908,423,4
87654,908,427,5
87655,908,434,4
87656,908,447,3
87657,908,478,4
87658,908,479,4
87659,908,481,3
87660,908,482,3
87661,908,483,4
87662,908,484,4
87663,908,488,4
87664,908,494,3
87665,908,496,5
87666,908,515,4
87667,908,525,4
87668,908,527,3
87669,908,528,4
87670,908,558,4
87671,908,591,4
87672,908,603,4
87673,908,631,4
87674,908,648,4
87675,908,654,3
87676,908,657,4
87677,908,663,3
87678,908,709,4
87679,908,732,3
87680,908,963,4
87681,909,14,4
87682,909,86,5
87683,909,165,5
87684,909,166,5
87685,909,170,5
87686,909,224,5
87687,909,261,5
87688,909,289,3
87689,909,294,3
87690,909,326,4
87691,909,339,4
87692,909,382,5
87693,909,529,3
87694,909,707,5
87695,909,744,3
87696,909,880,4
87697,910,1,4
87698,910,3,2
87699,910,9,4
87700,910,12,4
87701,910,24,3
87702,910,25,3
87703,910,50,5
87704,910,56,4
87705,910,98,4
87706,910,118,3
87707,910,121,1
87708,910,124,3
87709,910,125,3
87710,910,127,5
87711,910,134,3
87712,910,137,3
87713,910,174,5
87714,910,181,1
87715,910,183,4
87716,910,205,4
87717,910,210,4
87718,910,222,4
87719,910,250,1
87720,910,252,2
87721,910,254,1
87722,910,257,3
87723,910,273,3
87724,910,282,3
87725,910,284,3
87726,910,286,3
87727,910,289,3
87728,910,291,1
87729,910,298,2
87730,910,300,4
87731,910,307,2
87732,910,310,3
87733,910,313,4
87734,910,332,2
87735,910,357,4
87736,910,405,4
87737,910,414,4
87738,910,508,4
87739,910,597,3
87740,910,628,1
87741,910,684,4
87742,910,742,4
87743,910,748,3
87744,910,751,3
87745,910,831,1
87746,910,1025,2
87747,911,7,4
87748,911,21,4
87749,911,26,4
87750,911,82,2
87751,911,83,4
87752,911,87,5
87753,911,89,4
87754,911,93,4
87755,911,99,3
87756,911,102,3
87757,911,134,4
87758,911,142,4
87759,911,143,5
87760,911,151,5
87761,911,153,5
87762,911,154,4
87763,911,163,4
87764,911,172,4
87765,911,173,5
87766,911,176,4
87767,911,183,4
87768,911,186,5
87769,911,190,5
87770,911,191,5
87771,911,193,4
87772,911,194,4
87773,911,197,4
87774,911,199,3
87775,911,203,4
87776,911,204,4
87777,911,205,3
87778,911,208,4
87779,911,209,5
87780,911,210,3
87781,911,211,3
87782,911,215,3
87783,911,216,4
87784,911,228,4
87785,911,238,2
87786,911,240,1
87787,911,272,4
87788,911,313,2
87789,911,374,1
87790,911,383,3
87791,911,399,5
87792,911,404,3
87793,911,419,5
87794,911,420,4
87795,911,423,4
87796,911,427,3
87797,911,428,4
87798,911,431,4
87799,911,432,3
87800,911,443,4
87801,911,451,2
87802,911,465,5
87803,911,473,3
87804,911,474,5
87805,911,478,5
87806,911,479,5
87807,911,480,4
87808,911,482,4
87809,911,483,3
87810,911,484,3
87811,911,501,3
87812,911,506,3
87813,911,507,4
87814,911,514,3
87815,911,530,4
87816,911,548,3
87817,911,584,3
87818,911,603,5
87819,911,622,3
87820,911,625,5
87821,911,627,3
87822,911,638,4
87823,911,647,4
87824,911,655,5
87825,911,659,3
87826,911,709,5
87827,911,727,2
87828,911,835,3
87829,911,855,5
87830,911,923,4
87831,911,969,5
87832,911,1039,4
87833,911,1060,4
87834,911,1203,4
87835,912,14,5
87836,912,15,4
87837,912,28,4
87838,912,56,2
87839,912,64,4
87840,912,97,4
87841,912,152,4
87842,912,168,5
87843,912,173,4
87844,912,174,3
87845,912,185,3
87846,912,186,3
87847,912,192,4
87848,912,194,4
87849,912,197,5
87850,912,246,2
87851,912,268,2
87852,912,318,4
87853,912,357,5
87854,912,418,4
87855,912,419,4
87856,912,427,5
87857,912,443,4
87858,912,474,3
87859,912,479,4
87860,912,482,5
87861,912,498,5
87862,912,501,4
87863,912,507,3
87864,912,517,4
87865,912,520,2
87866,912,523,4
87867,912,602,5
87868,912,610,4
87869,912,611,3
87870,912,616,3
87871,912,646,3
87872,912,648,3
87873,912,653,3
87874,912,654,3
87875,912,655,5
87876,912,659,5
87877,912,661,2
87878,913,1,2
87879,913,4,4
87880,913,7,5
87881,913,9,5
87882,913,11,4
87883,913,15,3
87884,913,19,5
87885,913,22,5
87886,913,25,3
87887,913,28,3
87888,913,42,3
87889,913,50,4
87890,913,56,5
87891,913,57,4
87892,913,60,3
87893,913,64,5
87894,913,69,2
87895,913,79,4
87896,913,82,3
87897,913,83,4
87898,913,89,5
87899,913,95,4
87900,913,96,5
87901,913,98,4
87902,913,100,3
87903,913,117,1
87904,913,127,4
87905,913,131,5
87906,913,132,3
87907,913,143,5
87908,913,144,5
87909,913,151,4
87910,913,156,3
87911,913,164,2
87912,913,168,4
87913,913,169,4
87914,913,171,3
87915,913,172,5
87916,913,173,5
87917,913,174,5
87918,913,175,5
87919,913,176,5
87920,913,179,3
87921,913,180,3
87922,913,181,3
87923,913,183,4
87924,913,184,3
87925,913,185,4
87926,913,186,3
87927,913,189,3
87928,913,191,5
87929,913,195,4
87930,913,200,5
87931,913,202,4
87932,913,203,4
87933,913,204,4
87934,913,209,2
87935,913,210,2
87936,913,216,4
87937,913,222,3
87938,913,227,1
87939,913,228,5
87940,913,234,4
87941,913,235,1
87942,913,237,4
87943,913,238,3
87944,913,258,4
87945,913,265,4
87946,913,268,2
87947,913,269,5
87948,913,273,3
87949,913,276,3
87950,913,288,2
87951,913,289,5
87952,913,302,4
87953,913,310,3
87954,913,317,4
87955,913,318,4
87956,913,343,1
87957,913,346,3
87958,913,408,5
87959,913,418,3
87960,913,419,5
87961,913,423,3
87962,913,427,4
87963,913,428,3
87964,913,430,2
87965,913,432,3
87966,913,436,3
87967,913,461,4
87968,913,462,3
87969,913,465,2
87970,913,466,3
87971,913,469,3
87972,913,474,5
87973,913,475,4
87974,913,478,4
87975,913,481,3
87976,913,483,3
87977,913,498,3
87978,913,508,3
87979,913,518,4
87980,913,530,2
87981,913,531,2
87982,913,588,3
87983,913,596,1
87984,913,603,4
87985,913,604,2
87986,913,613,5
87987,913,655,4
87988,913,656,3
87989,913,657,5
87990,913,690,3
87991,913,729,3
87992,913,741,4
87993,913,742,3
87994,913,747,3
87995,913,750,4
87996,913,789,4
87997,913,919,4
87998,913,963,4
87999,913,1240,2
88000,914,216,3
88001,914,313,3
88002,914,381,3
88003,914,402,5
88004,914,643,4
88005,914,692,3
88006,914,732,2
88007,914,739,2
88008,914,775,3
88009,914,778,5
88010,914,781,5
88011,914,1259,1
88012,914,1406,4
88013,915,258,2
88014,915,286,4
88015,915,301,2
88016,915,302,4
88017,915,305,2
88018,915,307,3
88019,915,315,4
88020,915,321,3
88021,915,334,3
88022,915,345,4
88023,915,346,2
88024,915,347,5
88025,915,691,4
88026,915,750,4
88027,915,752,3
88028,915,896,2
88029,916,1,4
88030,916,2,3
88031,916,3,3
88032,916,4,4
88033,916,5,3
88034,916,7,4
88035,916,9,5
88036,916,11,4
88037,916,12,4
88038,916,14,5
88039,916,17,4
88040,916,22,4
88041,916,23,4
88042,916,24,2
88043,916,28,4
88044,916,30,4
88045,916,31,3
88046,916,33,2
88047,916,39,4
88048,916,42,5
88049,916,46,4
88050,916,48,5
88051,916,49,3
88052,916,50,5
88053,916,51,2
88054,916,52,5
88055,916,53,4
88056,916,54,3
88057,916,55,3
88058,916,56,5
88059,916,58,5
88060,916,60,4
88061,916,64,5
88062,916,65,3
88063,916,66,3
88064,916,68,3
88065,916,69,4
88066,916,70,4
88067,916,71,3
88068,916,72,3
88069,916,73,3
88070,916,76,3
88071,916,77,3
88072,916,79,3
88073,916,80,3
88074,916,81,5
88075,916,82,4
88076,916,83,4
88077,916,85,2
88078,916,86,4
88079,916,87,3
88080,916,88,4
88081,916,89,5
88082,916,90,3
88083,916,91,4
88084,916,92,5
88085,916,96,3
88086,916,97,4
88087,916,98,5
88088,916,101,3
88089,916,106,3
88090,916,109,3
88091,916,111,4
88092,916,117,2
88093,916,118,2
88094,916,121,3
88095,916,123,3
88096,916,125,3
88097,916,132,3
88098,916,134,5
88099,916,135,4
88100,916,137,5
88101,916,143,3
88102,916,144,3
88103,916,147,1
88104,916,148,2
88105,916,150,4
88106,916,151,3
88107,916,153,3
88108,916,154,4
88109,916,155,2
88110,916,156,5
88111,916,157,4
88112,916,158,2
88113,916,159,3
88114,916,161,3
88115,916,163,3
88116,916,164,4
88117,916,168,4
88118,916,170,4
88119,916,171,4
88120,916,172,5
88121,916,173,4
88122,916,174,5
88123,916,175,4
88124,916,176,4
88125,916,177,3
88126,916,179,3
88127,916,180,5
88128,916,181,4
88129,916,182,3
88130,916,183,4
88131,916,186,3
88132,916,188,3
88133,916,190,4
88134,916,192,4
88135,916,193,4
88136,916,194,4
88137,916,195,3
88138,916,196,4
88139,916,198,4
88140,916,202,3
88141,916,203,4
88142,916,204,3
88143,916,206,3
88144,916,209,3
88145,916,210,4
88146,916,211,4
88147,916,212,5
88148,916,213,4
88149,916,214,3
88150,916,215,3
88151,916,216,4
88152,916,217,4
88153,916,218,3
88154,916,219,3
88155,916,221,4
88156,916,222,3
88157,916,223,4
88158,916,226,3
88159,916,227,3
88160,916,228,3
88161,916,229,3
88162,916,230,3
88163,916,233,3
88164,916,234,4
88165,916,235,3
88166,916,236,4
88167,916,237,3
88168,916,238,4
88169,916,239,3
88170,916,241,4
88171,916,244,4
88172,916,246,5
88173,916,249,3
88174,916,250,4
88175,916,252,2
88176,916,256,3
88177,916,257,3
88178,916,265,4
88179,916,268,5
88180,916,273,3
88181,916,276,4
88182,916,280,2
88183,916,281,3
88184,916,284,2
88185,916,286,4
88186,916,290,3
88187,916,295,2
88188,916,298,3
88189,916,317,4
88190,916,318,4
88191,916,356,3
88192,916,367,3
88193,916,369,2
88194,916,380,2
88195,916,381,3
88196,916,382,4
88197,916,385,3
88198,916,387,4
88199,916,393,2
88200,916,399,3
88201,916,402,3
88202,916,405,2
88203,916,417,2
88204,916,421,5
88205,916,423,3
88206,916,425,5
88207,916,427,4
88208,916,428,4
88209,916,431,3
88210,916,433,3
88211,916,461,4
88212,916,462,4
88213,916,472,3
88214,916,474,4
88215,916,475,4
88216,916,476,2
88217,916,480,4
88218,916,483,5
88219,916,484,4
88220,916,498,3
88221,916,506,3
88222,916,509,4
88223,916,511,5
88224,916,512,5
88225,916,523,3
88226,916,527,4
88227,916,528,3
88228,916,530,4
88229,916,531,4
88230,916,535,3
88231,916,537,4
88232,916,541,2
88233,916,546,2
88234,916,549,3
88235,916,550,2
88236,916,557,4
88237,916,558,3
88238,916,559,3
88239,916,561,3
88240,916,566,3
88241,916,568,4
88242,916,569,2
88243,916,570,3
88244,916,578,1
88245,916,581,4
88246,916,582,4
88247,916,583,4
88248,916,593,4
88249,916,597,2
88250,916,631,4
88251,916,636,3
88252,916,640,4
88253,916,642,3
88254,916,650,4
88255,916,652,4
88256,916,655,3
88257,916,674,3
88258,916,678,2
88259,916,679,3
88260,916,684,3
88261,916,685,2
88262,916,693,3
88263,916,697,4
88264,916,702,3
88265,916,704,3
88266,916,708,4
88267,916,709,3
88268,916,710,3
88269,916,713,3
88270,916,715,4
88271,916,720,2
88272,916,721,4
88273,916,727,4
88274,916,732,3
88275,916,735,4
88276,916,737,3
88277,916,739,3
88278,916,741,3
88279,916,746,3
88280,916,748,2
88281,916,755,2
88282,916,756,3
88283,916,762,3
88284,916,763,3
88285,916,764,3
88286,916,767,4
88287,916,781,3
88288,916,790,2
88289,916,792,3
88290,916,806,4
88291,916,820,2
88292,916,824,3
88293,916,825,1
88294,916,831,1
88295,916,844,3
88296,916,863,3
88297,916,866,3
88298,916,919,5
88299,916,930,2
88300,916,931,1
88301,916,939,3
88302,916,943,4
88303,916,944,2
88304,916,948,2
88305,916,959,4
88306,916,960,4
88307,916,961,3
88308,916,971,4
88309,916,978,1
88310,916,1005,4
88311,916,1009,5
88312,916,1010,4
88313,916,1011,4
88314,916,1014,3
88315,916,1042,3
88316,916,1070,4
88317,916,1073,4
88318,916,1074,3
88319,916,1079,2
88320,916,1098,4
88321,916,1101,4
88322,916,1109,3
88323,916,1113,4
88324,916,1119,3
88325,916,1135,3
88326,916,1194,4
88327,916,1206,2
88328,916,1208,2
88329,916,1217,1
88330,916,1220,3
88331,916,1268,3
88332,916,1335,4
88333,916,1401,3
88334,916,1597,3
88335,916,1682,3
88336,917,1,3
88337,917,3,1
88338,917,9,5
88339,917,100,4
88340,917,121,1
88341,917,237,5
88342,917,246,4
88343,917,248,4
88344,917,255,3
88345,917,268,4
88346,917,282,4
88347,917,285,4
88348,917,289,4
88349,917,312,2
88350,917,328,2
88351,917,405,3
88352,917,473,3
88353,917,476,5
88354,917,591,3
88355,917,628,5
88356,917,696,5
88357,917,751,2
88358,917,756,4
88359,917,763,3
88360,917,879,2
88361,918,1,3
88362,918,16,4
88363,918,25,4
88364,918,28,4
88365,918,42,3
88366,918,45,4
88367,918,64,4
88368,918,69,3
88369,918,70,3
88370,918,72,1
88371,918,82,3
88372,918,83,4
88373,918,86,4
88374,918,88,2
88375,918,89,5
88376,918,132,4
88377,918,133,1
88378,918,135,1
88379,918,143,4
88380,918,151,2
88381,918,153,1
88382,918,154,2
88383,918,161,1
88384,918,165,4
88385,918,166,4
88386,918,168,3
88387,918,170,4
88388,918,174,3
88389,918,175,3
88390,918,179,2
88391,918,190,5
88392,918,196,3
88393,918,197,2
88394,918,199,3
88395,918,208,3
88396,918,211,2
88397,918,213,5
88398,918,216,2
88399,918,275,4
88400,918,289,2
88401,918,340,1
88402,918,381,5
88403,918,382,4
88404,918,417,2
88405,918,430,1
88406,918,433,2
88407,918,443,3
88408,918,462,3
88409,918,485,3
88410,918,487,4
88411,918,495,3
88412,918,498,4
88413,918,499,4
88414,918,507,5
88415,918,514,2
88416,918,517,3
88417,918,520,3
88418,918,529,3
88419,918,582,4
88420,918,606,4
88421,918,630,3
88422,918,631,4
88423,918,638,4
88424,918,645,4
88425,918,656,4
88426,918,658,3
88427,918,659,4
88428,918,660,4
88429,918,664,4
88430,918,704,4
88431,918,707,5
88432,918,709,4
88433,918,737,3
88434,918,747,3
88435,918,792,3
88436,918,855,5
88437,918,856,4
88438,918,921,4
88439,918,958,3
88440,918,962,4
88441,918,965,4
88442,918,971,4
88443,918,972,5
88444,918,995,3
88445,918,1099,4
88446,918,1101,4
88447,918,1137,5
88448,918,1171,4
88449,918,1172,3
88450,918,1195,4
88451,918,1265,1
88452,918,1266,4
88453,918,1639,5
88454,919,1,4
88455,919,4,1
88456,919,5,4
88457,919,7,3
88458,919,9,5
88459,919,11,4
88460,919,12,3
88461,919,14,4
88462,919,15,5
88463,919,16,4
88464,919,20,1
88465,919,21,2
88466,919,22,5
88467,919,23,3
88468,919,25,4
88469,919,28,4
88470,919,31,3
88471,919,50,3
88472,919,57,5
88473,919,58,5
88474,919,64,5
88475,919,69,3
88476,919,70,4
88477,919,82,5
88478,919,85,2
88479,919,88,2
88480,919,93,5
88481,919,95,4
88482,919,98,5
88483,919,99,4
88484,919,100,5
88485,919,111,4
88486,919,112,3
88487,919,116,3
88488,919,117,4
